location,state,checking_amt,duration,credit_history,purpose,credit_amount,savings,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class,application_date,works_outside_US
"St. Louis, MO",Missouri,0.5065834960220637,0.25,'existing paid',business,,0.0,>=7,,'female div/dep/mar',none,1.0,'real estate',0.30357142857142855,bank,own,0.0,'unskilled resident',0.0,,no,good,12/1995,no
"New York, NY",New York,0.5091997238482628,0.29411764705882354,'existing paid','new car',,0.006888518920035103,1<=X<4,,'female div/dep/mar',none,1.0,'life insurance',0.017857142857142856,none,,,'unskilled resident',0.0,yes,yes,bad,12/1995,yes
"Philadelphia, PA",Pennsylvania,0.1776753977555305,0.29411764705882354,'all paid',other,,0.0,>=7,,'male single',none,0.6666666666666666,car,0.375,stores,own,0.0,'high qualif/self emp/mgmt',0.0,yes,yes,good,12/1995,yes
"Harris, TX",Texas,0.5135777144125705,0.029411764705882353,,'new car',,0.03490828213996868,<1,,'female div/dep/mar',none,0.0,'life insurance',0.23214285714285715,stores,own,0.0,,0.0,none,yes,good,12/1995,yes
"Los Angeles, CA",California,0.10992373314882575,0.29411764705882354,'existing paid','new car',,0.0027403506960576806,,,'female div/dep/mar',none,,car,0.07142857142857142,none,rent,0.3333333333333333,skilled,0.0,none,yes,good,12/1995,yes
"Cook, IL",Illinois,0.5116732021561782,0.29411764705882354,'no credits/all paid',business,,0.0014551391254968768,1<=X<4,,'male single',none,1.0,'real estate',0.30357142857142855,none,own,0.6666666666666666,'unskilled resident',0.0,yes,no,good,12/1995,no
"Baltimore city, MD",Maryland,0.5065834960220637,0.20588235294117646,'critical/other existing credit','new car',,0.0,4<=X<7,,'male single',none,0.3333333333333333,'life insurance',0.21428571428571427,bank,own,0.3333333333333333,,0.0,none,no,bad,12/1995,no
"Wayne, MI",Michigan,0.5065834960220637,0.29411764705882354,'delayed previously',business,,0.0,1<=X<4,,'male single',none,,'no known property',0.23214285714285715,none,'for free',0.0,,0.0,,no,bad,12/1995,no
"Jefferson City, MO",Missouri,0.5137550082982683,0.04411764705882353,'existing paid',,,0.00824471288696161,<1,,'female div/dep/mar',guarantor,0.0,'real estate',0.4642857142857143,none,,0.0,skilled,0.0,none,yes,good,12/1995,yes
"New York, NY",New York,0.5090290340328059,0.07352941176470588,'existing paid',,,0.00913844578665703,,,'female div/dep/mar',none,,'life insurance',,none,own,0.0,skilled,,none,no,bad,01/1996,no
"Philadelphia, PA",Pennsylvania,0.507111821641335,0.29411764705882354,'all paid',education,,0.005799046684906992,4<=X<7,,'female div/dep/mar',none,1.0,'no known property',0.26785714285714285,bank,'for free',0.0,'unskilled resident',0.0,none,yes,good,01/1996,yes
"Harris, TX",Texas,0.5065834960220637,0.47058823529411764,'existing paid',furniture/equipment,,0.0,1<=X<4,,'female div/dep/mar',none,0.3333333333333333,car,0.16071428571428573,none,,0.0,'high qualif/self emp/mgmt',0.0,yes,yes,good,01/1996,yes
"Los Angeles, CA",California,0.5975078270932489,0.08823529411764706,'existing paid',furniture/equipment,,0.006310980331423262,<1,,,none,0.3333333333333333,'life insurance',0.07142857142857142,none,own,0.0,,0.0,none,yes,good,01/1996,yes
"Cook, IL",Illinois,0.26457022996896595,0.29411764705882354,'all paid',furniture/equipment,,0.08355165797670057,1<=X<4,,'male single',none,1.0,'real estate',0.05357142857142857,stores,own,0.0,skilled,0.0,yes,yes,good,01/1996,yes
"Wayne, MI",Michigan,0.5065834960220637,0.29411764705882354,'critical/other existing credit',business,,0.0,1<=X<4,,'male single',,0.3333333333333333,'real estate',0.9821428571428571,none,own,0.0,,0.0,yes,1,good,01/1996,1
"St. Louis, MO",Missouri,0.5151571032109498,0.47058823529411764,'existing paid',,,0.0,,,'female div/dep/mar',,1.0,'no known property',0.5535714285714286,,'for free',0.0,skilled,0.0,,yes,good,01/1996,yes
"New York, NY",New York,0.5065834960220637,,'existing paid',radio/tv,,0.0,<1,,'male single',none,0.0,'real estate',0.25,none,own,0.0,skilled,0.0,none,no,bad,01/1996,no
"Philadelphia, PA",Pennsylvania,0.5065834960220637,0.16176470588235295,'existing paid','used car',,0.0,>=7,,'male single',none,1.0,'no known property',0.4642857142857143,bank,'for free',0.0,skilled,1.0,none,no,good,01/1996,no
"Harris, TX",Texas,0.16251753253647605,0.11764705882352941,'existing paid','domestic appliance',,0.030177197873109286,unemployed,,'female div/dep/mar',none,0.6666666666666666,'life insurance',0.05357142857142857,none,,0.0,skilled,0.0,none,no,good,01/1996,no
"Harris, TX",Texas,0.6694530763029195,,'existing paid','new car',,0.02063006556192246,,,'female div/dep/mar',none,1.0,'no known property',,,'for free',0.0,'unskilled resident',1.0,none,yes,good,01/1996,yes
"Los Angeles, CA",California,0.45369048145196067,0.25,'existing paid',radio/tv,,0.9280894550272746,<1,,'female div/dep/mar',none,0.3333333333333333,car,0.17857142857142858,bank,,0.0,skilled,0.0,none,yes,good,01/1996,yes
"Cook, IL",Illinois,0.3676018538133171,0.29411764705882354,'all paid','used car',,0.0062647342247001536,1<=X<4,,'female div/dep/mar',guarantor,1.0,car,0.05357142857142857,bank,rent,0.0,,0.0,none,no,good,01/1996,no
"St. Joseph, IN",Indiana,0.5065834960220637,0.20588235294117646,'delayed previously',furniture/equipment,,0.0,4<=X<7,,'female div/dep/mar',none,0.0,'real estate',,none,own,0.0,skilled,0.0,none,yes,bad,01/1996,yes
"Prince George's, MD",Maryland,0.5137712644711688,0.6470588235294118,'no credits/all paid',business,,0.0,1<=X<4,,'male single',none,0.3333333333333333,car,0.5178571428571429,,own,0.0,'high qualif/self emp/mgmt',,,no,good,01/1996,no
"Wayne, MI",Michigan,0.5148360437961618,0.8235294117647058,'delayed previously',radio/tv,,0.0,1<=X<4,,,none,0.3333333333333333,'no known property',0.14285714285714285,none,'for free',0.0,'high qualif/self emp/mgmt',0.0,none,1,bad,01/1996,1
"Springfield, MO",Missouri,0.35208686079585144,0.029411764705882353,'critical/other existing credit','new car',,0.003136131330339167,1<=X<4,,,none,0.6666666666666666,'real estate',0.32142857142857145,none,rent,0.6666666666666666,skilled,1.0,none,no,good,01/1996,no
"New York, NY",New York,0.513314059608338,0.38235294117647056,'existing paid',furniture/equipment,,0.0,1<=X<4,,'female div/dep/mar','co applicant',1.0,car,0.03571428571428571,none,rent,0.0,skilled,,none,no,good,01/1996,no
"Philadelphia, PA",Pennsylvania,0.5065834960220637,0.11764705882352941,'existing paid','new car',,0.0,1<=X<4,,'male div/sep',none,0.3333333333333333,'real estate',0.5357142857142857,none,own,0.0,'unskilled resident',0.0,none,yes,bad,01/1996,yes
"Harris, TX",Texas,0.5075984908175483,0.25,'critical/other existing credit',business,,0.0055721181147075525,4<=X<7,,'male single',none,0.6666666666666666,'life insurance',0.14285714285714285,,own,0.3333333333333333,skilled,0.0,none,yes,good,01/1996,yes
"Los Angeles, CA",California,0.5065834960220637,0.20588235294117646,'critical/other existing credit','new car',,0.0,1<=X<4,,'male single',none,0.3333333333333333,'life insurance',0.23214285714285715,bank,own,0.3333333333333333,skilled,0.0,none,no,good,01/1996,no
"Cook, IL",Illinois,0.5065834960220637,0.6470588235294118,'existing paid',business,,0.0,1<=X<4,,'male div/sep',none,0.3333333333333333,'real estate',0.3392857142857143,bank,own,0.0,skilled,0.0,none,yes,bad,01/1996,yes
"Wayne, MI",Michigan,0.2378466057364986,0.11764705882352941,'existing paid',furniture/equipment,,0.006520701047958289,<1,,'female div/dep/mar',none,0.0,car,0.05357142857142857,none,,0.0,skilled,,none,no,good,01/1996,no
"St. Louis city, MO",Missouri,0.4728981657448908,0.20588235294117646,'existing paid',radio/tv,,0.0021585101440297354,1<=X<4,,'male single',none,1.0,'no known property',0.8214285714285714,none,'for free',0.3333333333333333,skilled,0.0,none,no,good,01/1996,no
"New York, NY",New York,0.5065834960220637,0.16176470588235295,'existing paid',radio/tv,,0.0,>=7,,'male single',,0.3333333333333333,car,0.2857142857142857,none,own,0.0,skilled,0.0,none,yes,bad,01/1996,yes
"Philadelphia, PA",Pennsylvania,0.8860935044905136,0.029411764705882353,,furniture/equipment,,0.0030135253729802283,1<=X<4,,,none,0.3333333333333333,'real estate',0.39285714285714285,none,,0.0,skilled,0.0,,yes,bad,01/1996,yes
"Harris, TX",Texas,0.5065834960220637,0.07352941176470588,'all paid','new car',,0.0,4<=X<7,,'male single',none,0.6666666666666666,'no known property',0.17857142857142858,none,own,0.0,,0.0,none,yes,bad,01/1996,yes
"Montgomery, AL",Alabama,0.5065834960220637,0.5588235294117647,'critical/other existing credit',furniture/equipment,,0.0,1<=X<4,,'male single',none,1.0,'real estate',0.30357142857142855,none,own,0.3333333333333333,skilled,0.0,yes,no,bad,01/1996,no
"Los Angeles, CA",California,0.5065834960220637,0.07352941176470588,'existing paid',education,,0.0,>=7,,'male single',none,1.0,'real estate',0.8035714285714286,none,own,0.0,'unskilled resident',0.0,,no,bad,01/1996,no
"Cook, IL",Illinois,0.42114917934267143,,'existing paid',radio/tv,,0.009650379433173302,1<=X<4,,'female div/dep/mar',none,1.0,car,0.16071428571428573,none,own,0.0,skilled,,none,yes,bad,01/1996,yes
"Wayne, MI",Michigan,0.21035386132366907,0.20588235294117646,'all paid',furniture/equipment,,0.008387753170547038,1<=X<4,,'male single',,0.6666666666666666,car,0.44642857142857145,,own,,skilled,0.0,none,yes,good,01/1996,yes
"Kingdom City, MO",Missouri,0.508676478283023,0.16176470588235295,'existing paid',radio/tv,,0.0,<1,,'male single',none,,'life insurance',0.07142857142857142,none,own,0.0,skilled,0.0,none,1,bad,02/1996,1
"New York, NY",New York,0.5065834960220637,0.07352941176470588,'existing paid',furniture/equipment,,0.0,<1,,'female div/dep/mar','co applicant',0.3333333333333333,car,0.0,none,rent,0.3333333333333333,skilled,0.0,none,no,good,02/1996,no
"Harris, TX",Texas,0.515961275764129,0.29411764705882354,'existing paid','new car',,0.003252284342573951,<1,,'female div/dep/mar',none,,car,0.10714285714285714,none,own,0.0,'unskilled resident',0.0,yes,yes,bad,02/1996,yes
"Los Angeles, CA",California,0.5065834960220637,0.11764705882352941,'existing paid',education,,0.0,>=7,,'male single',none,1.0,'life insurance',0.5,bank,,0.6666666666666666,skilled,1.0,yes,yes,bad,02/1996,yes
"Palm Beach, FL",Florida,0.5065834960220637,0.29411764705882354,'existing paid',radio/tv,,0.0,4<=X<7,,'female div/dep/mar',none,0.0,,,none,own,0.0,skilled,0.0,none,yes,bad,02/1996,yes
"Cook, IL",Illinois,0.5065834960220637,0.8235294117647058,'delayed previously',radio/tv,,0.0,4<=X<7,,,none,1.0,,0.03571428571428571,none,own,0.3333333333333333,skilled,0.0,yes,no,bad,02/1996,no
"Wayne, MI",Michigan,0.5065834960220637,0.11764705882352941,'existing paid',radio/tv,,0.0,<1,,'female div/dep/mar',none,0.6666666666666666,car,,none,own,0.0,skilled,1.0,none,yes,bad,02/1996,yes
"New York, NY",New York,0.4769459527971539,0.5588235294117647,'delayed previously',radio/tv,,0.01034837299743603,4<=X<7,,'male single',none,0.3333333333333333,'life insurance',0.125,bank,own,0.3333333333333333,skilled,1.0,yes,yes,bad,02/1996,yes
"Harris, TX",Texas,0.39023959058828545,0.20588235294117646,'existing paid',education,,0.007005747423123914,unemployed,,'female div/dep/mar',none,0.0,'real estate',0.14285714285714285,none,own,0.0,'unemp/unskilled non res',0.0,,yes,good,02/1996,yes
"Los Angeles, CA",California,0.5102705992380935,0.16176470588235295,'existing paid',repairs,,0.008188787362552269,>=7,,,none,1.0,car,0.3392857142857143,none,own,0.3333333333333333,'unskilled resident',,none,yes,good,02/1996,yes
"Cook, IL",Illinois,0.5065834960220637,0.16176470588235295,'existing paid',education,,0.0,1<=X<4,,'male single',none,0.3333333333333333,'life insurance',0.375,none,own,0.0,'high qualif/self emp/mgmt',0.0,yes,yes,good,02/1996,yes
"Wayne, MI",Michigan,0.5065834960220637,,'critical/other existing credit',radio/tv,,0.0,4<=X<7,,'male mar/wid',guarantor,0.3333333333333333,car,0.25,none,own,0.3333333333333333,skilled,0.0,yes,no,good,02/1996,no
"New York, NY",New York,0.2900660051420307,0.20588235294117646,'critical/other existing credit',radio/tv,,0.009342789048921928,,,'male mar/wid',none,,'life insurance',0.23214285714285715,none,own,0.3333333333333333,'high qualif/self emp/mgmt',0.0,yes,yes,bad,02/1996,yes
"Harris, TX",Texas,0.5065834960220637,0.47058823529411764,'delayed previously',,,0.0,<1,,'male single',none,1.0,car,0.14285714285714285,none,rent,0.3333333333333333,skilled,0.0,yes,yes,good,02/1996,yes
"Los Angeles, CA",California,0.01845177225304965,0.38235294117647056,,,,0.009615963725844475,1<=X<4,,'male div/sep',guarantor,,'real estate',0.23214285714285715,none,,0.3333333333333333,skilled,0.0,none,yes,good,02/1996,yes
"Cook, IL",Illinois,0.5065834960220637,0.11764705882352941,'existing paid','new car',,0.0,1<=X<4,,'female div/dep/mar',none,0.3333333333333333,'life insurance',,none,own,0.0,skilled,0.0,,yes,good,02/1996,yes
"Wayne, MI",Michigan,0.7716764635508663,0.29411764705882354,'existing paid','new car',,0.0106516614182713,4<=X<7,,'male single',none,0.6666666666666666,'no known property',0.3392857142857143,bank,'for free',,,1.0,none,no,good,02/1996,no
"New York, NY",New York,0.043654428308499485,0.11764705882352941,'existing paid',education,,0.01056992411336534,1<=X<4,,'male single',none,1.0,,0.375,none,rent,0.0,'unskilled resident',1.0,none,no,bad,02/1996,no
"New York, NY",New York,0.39760262090147586,0.6470588235294118,'existing paid',education,,0.00343834426032041,4<=X<7,,'male single',none,0.0,'no known property',0.5535714285714286,none,'for free',0.0,,0.0,yes,yes,good,02/1996,yes
"Lucas, OH",Ohio,0.5100125324932956,0.11764705882352941,'existing paid',furniture/equipment,,0.010122519918090617,1<=X<4,,'male single',none,0.3333333333333333,'life insurance',0.32142857142857145,none,own,0.0,'unskilled resident',0.0,none,no,bad,02/1996,no
"Harris, TX",Texas,0.23859946974396018,0.29411764705882354,'existing paid',,,0.008075860822879562,>=7,,'male single','co applicant',0.0,'real estate',0.4642857142857143,none,own,0.0,skilled,0.0,none,yes,good,02/1996,yes
"Los Angeles, CA",California,0.511655421967068,0.47058823529411764,'delayed previously','new car',,0.013502787672293634,>=7,,'male single',none,1.0,car,0.4107142857142857,none,own,1.0,'high qualif/self emp/mgmt',0.0,yes,yes,bad,02/1996,yes
"Cook, IL",Illinois,0.5065834960220637,0.29411764705882354,'critical/other existing credit','used car',,0.0,4<=X<7,,'male single',,0.6666666666666666,car,0.2857142857142857,none,,0.3333333333333333,,0.0,yes,no,good,02/1996,no
"Wayne, MI",Michigan,0.5065834960220637,0.14705882352941177,'existing paid',,,0.0,unemployed,,'male single',none,1.0,'no known property',,none,'for free',0.0,skilled,0.0,none,yes,good,02/1996,yes
"Wayne, MI",Michigan,0.5106262030202953,0.11764705882352941,'existing paid','new car',,0.001077641835733829,>=7,,'male single',none,1.0,car,0.39285714285714285,bank,own,0.0,'unskilled resident',1.0,none,yes,good,02/1996,yes
"New York, NY",New York,0.5065834960220637,0.6470588235294118,'existing paid',,,0.0,4<=X<7,,'male single',none,0.6666666666666666,car,0.32142857142857145,stores,own,0.0,skilled,0.0,yes,1,good,02/1996,1
"New York, NY",New York,0.5088171957796942,0.38235294117647056,,business,,0.008635116066972967,,,'female div/dep/mar',,0.0,car,0.16071428571428573,none,own,0.3333333333333333,skilled,,none,yes,bad,02/1996,yes
"Lucas, OH",Ohio,0.5065834960220637,0.20588235294117646,'critical/other existing credit',furniture/equipment,,0.0,>=7,,'male single',none,0.0,'no known property',0.39285714285714285,none,own,0.0,skilled,0.0,yes,no,good,02/1996,no
"Harris, TX",Texas,0.7902806374248597,0.11764705882352941,'existing paid',radio/tv,,0.0016530294426376198,1<=X<4,,'male mar/wid',none,1.0,'real estate',0.07142857142857142,none,rent,0.0,skilled,0.0,none,yes,good,02/1996,yes
"Los Angeles, CA",California,0.1993682444806483,0.11764705882352941,'existing paid','new car',,0.0,1<=X<4,,'male mar/wid',none,0.3333333333333333,car,0.07142857142857142,none,own,0.0,skilled,0.0,,no,good,03/1996,no
"Cook, IL",Illinois,0.5065834960220637,0.25,'existing paid',furniture/equipment,,0.0,>=7,,'male single',none,0.3333333333333333,,,none,own,0.3333333333333333,skilled,0.0,none,no,bad,03/1996,no
"Wayne, MI",Michigan,0.5160334125313757,0.029411764705882353,'delayed previously',furniture/equipment,,0.009763305972846007,unemployed,,'male single',none,0.0,'life insurance',0.2857142857142857,stores,own,0.3333333333333333,'high qualif/self emp/mgmt',0.0,yes,no,bad,03/1996,no
"Harris, TX",Texas,0.6391444579404546,0.029411764705882353,'critical/other existing credit',education,,0.0009571868600829419,1<=X<4,,'female div/dep/mar',none,,'life insurance',0.5535714285714286,none,own,0.0,'unskilled resident',0.0,none,yes,good,03/1996,yes
"Cook, IL",Illinois,0.5065834960220637,0.29411764705882354,'critical/other existing credit',other,,0.0,unemployed,,'male single','co applicant',,'no known property',,bank,own,,'high qualif/self emp/mgmt',0.0,yes,yes,bad,03/1996,yes
"Wayne, MI",Michigan,0.5143300704146289,0.38235294117647056,'all paid',furniture/equipment,,0.8923949890730128,1<=X<4,,'male single',none,0.3333333333333333,,0.26785714285714285,stores,own,0.0,skilled,1.0,yes,no,good,03/1996,no
"Harris, TX",Texas,0.5065834960220637,0.6470588235294118,'all paid',business,,0.0,1<=X<4,,'female div/dep/mar',none,,'real estate',,stores,own,0.0,skilled,0.0,none,yes,good,03/1996,yes
"Blount, AL",Alabama,0.4686812128933803,0.11764705882352941,'critical/other existing credit','new car',,0.0015669901743155577,>=7,,'male single','co applicant',1.0,'life insurance',0.42857142857142855,none,rent,,skilled,0.0,yes,1,bad,03/1996,1
"Cook, IL",Illinois,0.8055934442918735,0.38235294117647056,'critical/other existing credit',radio/tv,,0.00040868652452979537,>=7,,'male single',,1.0,'life insurance',0.5,none,own,0.0,skilled,0.0,none,no,bad,03/1996,no
"Wayne, MI",Michigan,0.5065834960220637,0.29411764705882354,'critical/other existing credit',business,,0.0,1<=X<4,,'male single',none,0.6666666666666666,'life insurance',0.14285714285714285,none,own,,'unskilled resident',0.0,yes,no,bad,03/1996,no
