location,state,checking_amt,duration,credit_history,purpose,credit_amount,savings,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class,application_date,works_outside_US
"Palm Beach, FL",Florida,0.5065834960220637,0.29411764705882354,'existing paid',radio/tv,0.061956641355782986,0.0,4<=X<7,1.0,'female div/dep/mar',none,0.0,,,none,own,0.0,skilled,0.0,none,yes,bad,02/1996,yes
"Cook, IL",Illinois,0.5065834960220637,0.8235294117647058,'delayed previously',radio/tv,0.847529437658193,0.0,4<=X<7,0.3333333333333333,,none,1.0,,0.03571428571428571,none,own,0.3333333333333333,skilled,0.0,yes,no,bad,02/1996,no
"Wayne, MI",Michigan,0.5065834960220637,0.11764705882352941,'existing paid',radio/tv,0.06839440959612633,0.0,<1,,'female div/dep/mar',none,0.6666666666666666,car,,none,own,0.0,skilled,1.0,none,yes,bad,02/1996,yes
"New York, NY",New York,0.4769459527971539,0.5588235294117647,'delayed previously',radio/tv,0.22669747991636405,0.01034837299743603,4<=X<7,0.6666666666666666,'male single',none,0.3333333333333333,'life insurance',0.125,bank,own,0.3333333333333333,skilled,1.0,yes,yes,bad,02/1996,yes
"Harris, TX",Texas,0.39023959058828545,0.20588235294117646,'existing paid',education,0.027511830086937382,0.007005747423123914,unemployed,1.0,'female div/dep/mar',none,0.0,'real estate',0.14285714285714285,none,own,0.0,'unemp/unskilled non res',0.0,,yes,good,02/1996,yes
"Los Angeles, CA",California,0.5102705992380935,0.16176470588235295,'existing paid',repairs,0.0582150324639595,0.008188787362552269,>=7,1.0,,none,1.0,car,0.3392857142857143,none,own,0.3333333333333333,'unskilled resident',,none,yes,good,02/1996,yes
"Cook, IL",Illinois,0.5065834960220637,0.16176470588235295,'existing paid',education,0.24061846594035435,0.0,1<=X<4,0.6666666666666666,'male single',none,0.3333333333333333,'life insurance',0.375,none,own,0.0,'high qualif/self emp/mgmt',0.0,yes,yes,good,02/1996,yes
"Wayne, MI",Michigan,0.5065834960220637,,'critical/other existing credit',radio/tv,0.0880928799383735,0.0,4<=X<7,1.0,'male mar/wid',guarantor,0.3333333333333333,car,0.25,none,own,0.3333333333333333,skilled,0.0,yes,no,good,02/1996,no
"New York, NY",New York,0.2900660051420307,0.20588235294117646,'critical/other existing credit',radio/tv,0.08968856608341587,0.009342789048921928,,1.0,'male mar/wid',none,,'life insurance',0.23214285714285715,none,own,0.3333333333333333,'high qualif/self emp/mgmt',0.0,yes,yes,bad,02/1996,yes
"Harris, TX",Texas,0.5065834960220637,0.47058823529411764,'delayed previously',,0.4253328931440519,0.0,<1,1.0,'male single',none,1.0,car,0.14285714285714285,none,rent,0.3333333333333333,skilled,0.0,yes,yes,good,02/1996,yes
"Los Angeles, CA",California,0.01845177225304965,0.38235294117647056,,,0.23841751953339937,0.009615963725844475,1<=X<4,0.3333333333333333,'male div/sep',guarantor,,'real estate',0.23214285714285715,none,,0.3333333333333333,skilled,0.0,none,yes,good,02/1996,yes
"Cook, IL",Illinois,0.5065834960220637,0.11764705882352941,'existing paid','new car',0.06250687795752173,0.0,1<=X<4,0.3333333333333333,'female div/dep/mar',none,0.3333333333333333,'life insurance',,none,own,0.0,skilled,0.0,,yes,good,02/1996,yes
"Wayne, MI",Michigan,0.7716764635508663,0.29411764705882354,'existing paid','new car',,0.0106516614182713,4<=X<7,1.0,'male single',none,0.6666666666666666,'no known property',0.3392857142857143,bank,'for free',,,1.0,none,no,good,02/1996,no
"New York, NY",New York,0.043654428308499485,0.11764705882352941,'existing paid',education,0.02388026851546165,0.01056992411336534,1<=X<4,1.0,'male single',none,1.0,,0.375,none,rent,0.0,'unskilled resident',1.0,none,no,bad,02/1996,no
"New York, NY",New York,0.39760262090147586,0.6470588235294118,'existing paid',education,0.39760096841641906,0.00343834426032041,4<=X<7,1.0,'male single',none,0.0,'no known property',0.5535714285714286,none,'for free',0.0,,0.0,yes,yes,good,02/1996,yes
"Lucas, OH",Ohio,0.5100125324932956,0.11764705882352941,'existing paid',furniture/equipment,0.09199955981071861,0.010122519918090617,1<=X<4,1.0,'male single',none,0.3333333333333333,'life insurance',0.32142857142857145,none,own,0.0,'unskilled resident',0.0,none,no,bad,02/1996,no
"Harris, TX",Texas,0.23859946974396018,0.29411764705882354,'existing paid',,0.1129635743369649,0.008075860822879562,>=7,1.0,'male single','co applicant',0.0,'real estate',0.4642857142857143,none,own,0.0,skilled,0.0,none,yes,good,02/1996,yes
"Los Angeles, CA",California,0.511655421967068,0.47058823529411764,'delayed previously','new car',0.4311654011224827,0.013502787672293634,>=7,,'male single',none,1.0,car,0.4107142857142857,none,own,1.0,'high qualif/self emp/mgmt',0.0,yes,yes,bad,02/1996,yes
"Cook, IL",Illinois,0.5065834960220637,0.29411764705882354,'critical/other existing credit','used car',0.11532959172444152,0.0,4<=X<7,1.0,'male single',,0.6666666666666666,car,0.2857142857142857,none,,0.3333333333333333,,0.0,yes,no,good,02/1996,no
"Wayne, MI",Michigan,0.5065834960220637,0.14705882352941177,'existing paid',,0.20485308682733575,0.0,unemployed,0.0,'male single',none,1.0,'no known property',,none,'for free',0.0,skilled,0.0,none,yes,good,02/1996,yes
"Wayne, MI",Michigan,0.5106262030202953,0.11764705882352941,'existing paid','new car',0.0351050951909321,0.001077641835733829,>=7,1.0,'male single',none,1.0,car,0.39285714285714285,bank,own,0.0,'unskilled resident',1.0,none,yes,good,02/1996,yes
"New York, NY",New York,0.5065834960220637,0.6470588235294118,'existing paid',,0.5486959392538792,0.0,4<=X<7,1.0,'male single',none,0.6666666666666666,car,0.32142857142857145,stores,own,0.0,skilled,0.0,yes,yes,good,02/1996,yes
"New York, NY",New York,0.5088171957796942,0.38235294117647056,,business,0.2184989545504567,0.008635116066972967,,0.3333333333333333,'female div/dep/mar',,0.0,car,0.16071428571428573,none,own,0.3333333333333333,skilled,,none,yes,bad,02/1996,yes
"Lucas, OH",Ohio,0.5065834960220637,0.20588235294117646,'critical/other existing credit',furniture/equipment,0.33624958732254867,0.0,>=7,0.3333333333333333,'male single',none,0.0,'no known property',0.39285714285714285,none,own,0.0,skilled,0.0,yes,no,good,02/1996,no
"Harris, TX",Texas,0.7902806374248597,0.11764705882352941,'existing paid',radio/tv,0.05760977220204688,0.0016530294426376198,1<=X<4,0.6666666666666666,'male mar/wid',none,1.0,'real estate',0.07142857142857142,none,rent,0.0,skilled,0.0,none,yes,good,02/1996,yes
"Los Angeles, CA",California,0.1993682444806483,0.11764705882352941,'existing paid','new car',0.0357653791130186,0.0,1<=X<4,1.0,'male mar/wid',none,0.3333333333333333,car,0.07142857142857142,none,own,0.0,skilled,0.0,,no,good,03/1996,no
"Cook, IL",Illinois,0.5065834960220637,0.25,'existing paid',furniture/equipment,0.10955210740618467,0.0,>=7,1.0,'male single',none,0.3333333333333333,,,none,own,0.3333333333333333,skilled,0.0,none,no,bad,03/1996,no
"Wayne, MI",Michigan,0.5160334125313757,0.029411764705882353,'delayed previously',furniture/equipment,0.044018928139099814,0.009763305972846007,unemployed,1.0,'male single',none,0.0,'life insurance',0.2857142857142857,stores,own,0.3333333333333333,'high qualif/self emp/mgmt',0.0,yes,no,bad,03/1996,no
"Harris, TX",Texas,0.6391444579404546,0.029411764705882353,'critical/other existing credit',education,,0.0009571868600829419,1<=X<4,0.3333333333333333,'female div/dep/mar',none,,'life insurance',0.5535714285714286,none,own,0.0,'unskilled resident',0.0,none,yes,good,03/1996,yes
"Cook, IL",Illinois,0.5065834960220637,0.29411764705882354,'critical/other existing credit',other,,0.0,unemployed,1.0,'male single','co applicant',,'no known property',,bank,own,,'high qualif/self emp/mgmt',0.0,yes,yes,bad,03/1996,yes
"Wayne, MI",Michigan,0.5143300704146289,0.38235294117647056,'all paid',furniture/equipment,0.17860680092439749,0.8923949890730128,1<=X<4,1.0,'male single',none,0.3333333333333333,,0.26785714285714285,stores,own,0.0,skilled,1.0,yes,no,good,03/1996,no
"Harris, TX",Texas,0.5065834960220637,0.6470588235294118,'all paid',business,0.18482447452404535,0.0,1<=X<4,0.0,'female div/dep/mar',none,,'real estate',,stores,own,0.0,skilled,0.0,none,yes,good,03/1996,yes
"Blount, AL",Alabama,0.4686812128933803,0.11764705882352941,'critical/other existing credit','new car',0.2527236711786068,0.0015669901743155577,>=7,0.6666666666666666,'male single','co applicant',1.0,'life insurance',0.42857142857142855,none,rent,,skilled,0.0,yes,yes,bad,03/1996,yes
"Cook, IL",Illinois,0.8055934442918735,0.38235294117647056,'critical/other existing credit',radio/tv,0.15225046770111147,0.00040868652452979537,>=7,,'male single',,1.0,'life insurance',0.5,none,own,0.0,skilled,0.0,none,no,bad,03/1996,no
"Wayne, MI",Michigan,0.5065834960220637,0.29411764705882354,'critical/other existing credit',business,0.21398701441619897,0.0,1<=X<4,0.6666666666666666,'male single',none,0.6666666666666666,'life insurance',0.14285714285714285,none,own,,'unskilled resident',0.0,yes,no,bad,03/1996,no
"Harris, TX",Texas,0.5065834960220637,0.47058823529411764,'existing paid',business,0.3021899416749202,0.0,4<=X<7,,'male single',,,car,,none,own,0.3333333333333333,skilled,0.0,,yes,bad,03/1996,yes
"Cook, IL",Illinois,0.5065834960220637,0.8235294117647058,'existing paid','new car',0.5566193463189172,0.0,>=7,0.3333333333333333,'male single',none,1.0,'life insurance',0.4107142857142857,none,own,0.0,,0.0,yes,no,good,03/1996,no
"Harris, TX",Texas,0.5065834960220637,0.029411764705882353,'critical/other existing credit','new car',0.10069329811819082,0.0,1<=X<4,0.0,'male mar/wid',none,0.3333333333333333,car,0.08928571428571429,,own,,skilled,0.0,none,no,bad,03/1996,no
"Cook, IL",Illinois,0.5065834960220637,0.25,'delayed previously',business,0.1282051282051282,0.0,<1,1.0,'male single',none,0.3333333333333333,,0.39285714285714285,bank,own,0.0,'unskilled resident',,,no,bad,03/1996,no
"Harris, TX",Texas,0.5065834960220637,0.38235294117647056,'critical/other existing credit',radio/tv,0.235501265544184,0.0,,1.0,'female div/dep/mar',none,1.0,car,0.125,none,,0.0,'high qualif/self emp/mgmt',0.0,yes,yes,bad,03/1996,yes
"Hale, AL",Alabama,0.5065834960220637,0.29411764705882354,'critical/other existing credit',furniture/equipment,0.26961593485198637,0.0,>=7,1.0,,none,1.0,car,0.25,none,own,0.0,skilled,,yes,yes,good,03/1996,yes
"Lauderdale, AL",Alabama,0.5081740609393121,1.0,'existing paid',radio/tv,0.2941014636293606,0.03326385662416327,1<=X<4,0.3333333333333333,'male mar/wid',none,0.3333333333333333,car,0.08928571428571429,none,own,0.0,skilled,0.0,none,yes,good,03/1996,yes
"Lee, AL",Alabama,0.2473554508725755,0.29411764705882354,'existing paid',radio/tv,0.11742049081104874,0.010068745375389328,,1.0,'male single',none,1.0,'real estate',0.8035714285714286,bank,rent,,'unskilled resident',0.0,none,yes,good,03/1996,yes
"Madison, AL",Alabama,0.5065834960220637,0.20588235294117646,'existing paid',radio/tv,0.06619346318917134,0.0,<1,0.6666666666666666,'female div/dep/mar',none,0.0,,,none,own,0.0,skilled,0.0,,yes,good,03/1996,yes
"Monroe, AL",Alabama,0.5065834960220637,0.029411764705882353,'existing paid',education,0.0708704743039507,0.0,<1,0.0,'female div/dep/mar',none,0.3333333333333333,'no known property',0.6607142857142857,none,own,0.0,,0.0,none,yes,good,03/1996,yes
"Perry, AL",Alabama,0.5065834960220637,0.11764705882352941,'existing paid',radio/tv,0.1116430064927919,0.0,1<=X<4,1.0,'male single',,1.0,'no known property',0.32142857142857145,none,'for free',0.0,skilled,0.0,,yes,good,03/1996,yes
"Perry, AL",Alabama,0.5065834960220637,0.16176470588235295,'delayed previously',radio/tv,0.06756905469351822,0.0,,,'male mar/wid',none,0.6666666666666666,'real estate',0.25,bank,own,0.3333333333333333,skilled,0.0,none,no,bad,03/1996,no
"Russell, AL",Alabama,0.5065834960220637,0.29411764705882354,'critical/other existing credit',radio/tv,0.26702982282381427,0.0,<1,,'male mar/wid',,0.6666666666666666,,0.5,none,'for free',0.6666666666666666,skilled,0.0,yes,no,bad,03/1996,no
"Russell, AL",Alabama,0.5126013280277248,0.47058823529411764,,business,0.5286123032904149,0.01714655068573297,4<=X<7,0.0,'male single',none,0.6666666666666666,'life insurance',0.21428571428571427,,own,0.3333333333333333,'unskilled resident',1.0,yes,no,good,03/1996,no
"St. Clair, AL",Alabama,0.5065834960220637,0.8235294117647058,'existing paid','new car',0.3453835149114119,0.0,1<=X<4,1.0,'male single',,1.0,'no known property',0.26785714285714285,none,'for free',0.0,skilled,,yes,yes,bad,03/1996,yes
"Sumter, AL",Alabama,0.7369984907159473,0.08823529411764706,'critical/other existing credit',radio/tv,0.06036095521074062,0.0,4<=X<7,1.0,'male single',none,0.3333333333333333,'life insurance',0.14285714285714285,none,,0.3333333333333333,skilled,0.0,yes,yes,bad,03/1996,yes
"Tallapoosa, AL",Alabama,0.5149772692982362,0.47058823529411764,'delayed previously','new car',0.14372180037416088,0.02041389190026328,>=7,1.0,'male single',none,0.6666666666666666,'no known property',0.19642857142857142,none,'for free',0.0,skilled,,none,yes,good,03/1996,yes
"Winston, AL",Alabama,0.5065834960220637,0.07352941176470588,'existing paid',radio/tv,0.13772422141520854,0.0,>=7,0.6666666666666666,,'co applicant',1.0,,0.2857142857142857,none,own,0.0,skilled,0.0,,no,good,03/1996,no
"Ashley, AR",Arkansas,0.4595818201122387,0.11764705882352941,'existing paid','new car',0.18713546825134808,0.3672672207595547,1<=X<4,0.0,'male single',none,0.6666666666666666,'life insurance',0.21428571428571427,none,own,0.0,,1.0,none,no,good,03/1996,no
"Boone, AR",Arkansas,0.5065834960220637,0.16176470588235295,'critical/other existing credit',furniture/equipment,0.039892153626059204,0.0,1<=X<4,0.3333333333333333,'male div/sep',none,0.6666666666666666,'life insurance',0.10714285714285714,none,,0.3333333333333333,skilled,0.0,none,yes,good,03/1996,yes
"Crawford, AR",Arkansas,0.5116422138265863,0.16176470588235295,'existing paid',repairs,0.13101133487399583,0.029167311961179082,1<=X<4,,'female div/dep/mar',none,0.3333333333333333,'real estate',0.10714285714285714,none,own,0.0,,0.0,none,yes,good,03/1996,yes
"Garland, AR",Arkansas,0.5105830225610279,0.29411764705882354,'existing paid',radio/tv,0.14559260482007264,0.01979010720492833,<1,0.3333333333333333,'male single',none,0.0,car,0.17857142857142858,none,own,0.0,,0.0,none,no,good,04/1996,no
"Mississippi, AR",Arkansas,0.4372880029951998,0.029411764705882353,'critical/other existing credit','new car',0.24573566633652472,0.0,<1,0.0,'male single',,0.6666666666666666,'real estate',0.44642857142857145,none,own,0.3333333333333333,'unskilled resident',1.0,none,no,good,04/1996,no
"Nevada, AR",Arkansas,0.5065834960220637,0.29411764705882354,'existing paid',radio/tv,0.11191812479366127,0.0,4<=X<7,1.0,'male single',none,0.3333333333333333,car,0.16071428571428573,none,own,0.0,skilled,0.0,yes,no,good,04/1996,no
"Ouachita, AR",Arkansas,0.5065834960220637,0.029411764705882353,'existing paid','used car',,0.0,1<=X<4,0.3333333333333333,'male single',none,1.0,'life insurance',0.5535714285714286,none,rent,0.0,skilled,0.0,none,yes,good,04/1996,yes
"Phillips, AR",Arkansas,0.5078169331409009,0.11764705882352941,'existing paid',radio/tv,0.04693518212831518,0.0,4<=X<7,1.0,'male single',guarantor,0.6666666666666666,'real estate',,none,own,0.3333333333333333,skilled,0.0,,no,bad,04/1996,no
"Phillips, AR",Arkansas,0.5065834960220637,,'critical/other existing credit','new car',0.03719599427753934,0.0,,,'female div/dep/mar',none,0.3333333333333333,'life insurance',0.3392857142857143,,,0.0,'unemp/unskilled non res',0.0,,no,good,04/1996,no
"Pulaski, AR",Arkansas,0.5065834960220637,0.20588235294117646,'critical/other existing credit',radio/tv,,0.0,,1.0,,none,0.3333333333333333,car,0.08928571428571429,none,own,0.3333333333333333,,,none,yes,good,04/1996,yes
"Saline, AR",Arkansas,0.6409026646407411,0.16176470588235295,,education,0.09106415758776273,0.010199955259580474,,1.0,'male single',none,,car,0.375,none,rent,0.0,'high qualif/self emp/mgmt',0.0,,yes,good,04/1996,yes
"Woodruff, AR",Arkansas,0.5065834960220637,0.11764705882352941,'existing paid',furniture/equipment,0.04803565533179267,0.0,1<=X<4,,'female div/dep/mar',none,1.0,car,0.17857142857142858,none,rent,0.0,'unskilled resident',0.0,none,yes,good,04/1996,yes
"Coconino, AZ",Arizona,0.5065834960220637,0.6470588235294118,'critical/other existing credit','used car',0.33459887751733247,0.0,>=7,1.0,'male single',none,1.0,'no known property',0.48214285714285715,none,'for free',0.3333333333333333,skilled,0.0,yes,no,good,04/1996,no
"Maricopa, AZ",Arizona,0.6281156606381665,0.29411764705882354,'existing paid',radio/tv,0.06201166501595686,0.030970910123380314,>=7,1.0,'female div/dep/mar',none,0.3333333333333333,'no known property',0.5,none,'for free',0.0,skilled,0.0,yes,yes,good,04/1996,yes
"Maricopa, AZ",Arizona,0.5129112113236436,0.38235294117647056,'delayed previously',business,0.12396830637173985,0.046217068470049735,>=7,1.0,'male single',none,0.3333333333333333,'life insurance',0.39285714285714285,stores,own,0.3333333333333333,skilled,,none,no,bad,04/1996,no
"Maricopa, AZ",Arizona,0.5154796866419471,0.3382352941176471,'existing paid',business,0.1253438978760867,0.010412902448677576,<1,1.0,'female div/dep/mar',none,0.0,'life insurance',0.23214285714285715,,own,0.0,skilled,1.0,yes,yes,bad,04/1996,yes
"Maricopa, AZ",Arizona,0.5065834960220637,0.16176470588235295,'existing paid','new car',0.27919005172224054,0.0,>=7,0.0,'female div/dep/mar',none,1.0,,,none,'for free',0.0,skilled,0.0,none,yes,good,04/1996,yes
"Maricopa, AZ",Arizona,0.5087694432717986,0.6470588235294118,'existing paid','new car',,0.027351883399583568,4<=X<7,,'male single',none,0.3333333333333333,'life insurance',0.08928571428571429,none,own,0.0,skilled,0.0,none,yes,bad,04/1996,yes
"Maricopa, AZ",Arizona,0.5161172334228946,,'no credits/all paid',,0.1496093320127655,0.0009776211863094316,<1,1.0,'female div/dep/mar',none,0.6666666666666666,'life insurance',0.10714285714285714,none,rent,0.3333333333333333,skilled,0.0,none,no,good,04/1996,no
